plant_id_eia,plant_primary_fuel,data_availability,ba_code,ba_code_physical,state,distribution_flag,fuel_category,fuel_category_eia930,timezone,shaped_plant_id
60055,SUN,eia_only,DUK,DUK,NC,True,solar,solar,America/New_York,906909
60056,SUN,eia_only,ISNE,ISNE,MA,True,solar,solar,America/New_York,911309
60057,SUN,eia_only,PGE,PGE,OR,True,solar,solar,America/Los_Angeles,915609
60058,SUN,eia_only,TVA,TVA,AL,False,solar,solar,America/Chicago,919409
60059,WND,eia_only,ERCO,ERCO,TX,False,wind,wind,America/Chicago,907712
60060,SUN,eia_only,CISO,CISO,CA,True,solar,solar,America/Los_Angeles,903909
60061,SUN,eia_only,FPL,FPL,FL,False,solar,solar,America/New_York,908109
60062,SUN,eia_only,TEPC,TEPC,AZ,True,solar,solar,America/Phoenix,918909
60063,SUN,eia_only,SOCO,SOCO,GA,False,solar,solar,America/New_York,917909
60064,SUN,eia_only,SOCO,SOCO,GA,False,solar,solar,America/New_York,917909
60065,SUN,eia_only,ISNE,ISNE,MA,True,solar,solar,America/New_York,911309
60067,SUN,eia_only,ISNE,ISNE,MA,True,solar,solar,America/New_York,911309
60068,SUN,eia_only,IPCO,IPCO,ID,False,solar,solar,America/Boise,911009
60069,WND,eia_only,SWPP,SWPP,KS,False,wind,wind,America/Chicago,918612
60071,SUN,eia_only,FPC,FPC,FL,True,solar,solar,America/New_York,908009
60072,SUN,eia_only,DUK,DUK,NC,True,solar,solar,America/New_York,906909
60073,SUN,eia_only,ISNE,ISNE,MA,True,solar,solar,America/New_York,911309
60074,SUN,eia_only,ISNE,ISNE,MA,True,solar,solar,America/New_York,911309
60075,SUN,eia_only,ISNE,ISNE,MA,True,solar,solar,America/New_York,911309
60076,SUN,eia_only,ISNE,ISNE,MA,True,solar,solar,America/New_York,911309
60077,SUN,eia_only,CISO,CISO,CA,True,solar,solar,America/Los_Angeles,903909
60078,SUN,eia_only,CISO,CISO,CA,False,solar,solar,America/Los_Angeles,903909
60079,SUN,eia_only,CISO,CISO,CA,False,solar,solar,America/Los_Angeles,903909
60080,SUN,eia_only,CISO,CISO,CA,False,solar,solar,America/Los_Angeles,903909
60081,SUN,eia_only,CISO,CISO,CA,False,solar,solar,America/Los_Angeles,903909
60082,SUN,eia_only,SOCO,SOCO,GA,False,solar,solar,America/New_York,917909
60083,SUN,eia_only,CISO,CISO,CA,True,solar,solar,America/Los_Angeles,903909
60084,BLQ,eia_only,SOCO,SOCO,GA,False,biomass,other,America/New_York,917901
60085,SUN,eia_only,CISO,CISO,CA,True,solar,solar,America/Los_Angeles,903909
60086,SUN,eia_only,CISO,CISO,CA,True,solar,solar,America/Los_Angeles,903909
60087,WND,eia_only,ERCO,ERCO,TX,False,wind,wind,America/Chicago,907712
60088,WND,eia_only,WACM,WACM,ND,False,wind,wind,America/North_Dakota/New_Salem,919712
60089,SUN,eia_only,PJM,PJM,MD,True,solar,solar,America/New_York,915709
60091,SUN,eia_only,CISO,CISO,CA,False,solar,solar,America/Los_Angeles,903909
60092,SUN,eia_only,CISO,CISO,CA,False,solar,solar,America/Los_Angeles,903909
60093,SUN,eia_only,CISO,CISO,CA,False,solar,solar,America/Los_Angeles,903909
60094,SUN,eia_only,CISO,CISO,CA,False,solar,solar,America/Los_Angeles,903909
60095,SUN,eia_only,CISO,CISO,CA,False,solar,solar,America/Los_Angeles,903909
60096,SUN,eia_only,PJM,PJM,MD,True,solar,solar,America/New_York,915709
60097,SUN,eia_only,NYIS,NYIS,NY,True,solar,solar,America/New_York,914709
60098,SUN,eia_only,NYIS,NYIS,NY,True,solar,solar,America/New_York,914709
60099,SUN,eia_only,ISNE,ISNE,MA,True,solar,solar,America/New_York,911309
60100,WDS,eia_only,CISO,CISO,CA,False,biomass,other,America/Los_Angeles,903901
60101,SUN,eia_only,DUK,DUK,NC,True,solar,solar,America/New_York,906909
60102,NG,eia_only,MISO,MISO,MI,True,natural_gas,natural_gas,America/Detroit,912905
60104,WND,eia_only,ERCO,ERCO,TX,False,wind,wind,America/Chicago,907712
60105,SUN,eia_only,DUK,DUK,NC,True,solar,solar,America/New_York,906909
60106,SUN,eia_only,DUK,CPLE,NC,True,solar,solar,America/New_York,906909
60107,SUN,eia_only,DUK,DUK,NC,True,solar,solar,America/New_York,906909
60108,SUN,eia_only,DUK,DUK,NC,True,solar,solar,America/New_York,906909
60109,NG,eia_only,ISNE,ISNE,CT,True,natural_gas,natural_gas,America/New_York,911305
60110,SUN,eia_only,ISNE,ISNE,MA,True,solar,solar,America/New_York,911309
60111,SUN,eia_only,ISNE,ISNE,MA,True,solar,solar,America/New_York,911309
60112,SUN,eia_only,PACW,PACW,OR,True,solar,solar,America/Los_Angeles,915509
60113,SUN,eia_only,PJM,PJM,NJ,True,solar,solar,America/New_York,915709
60114,SUN,eia_only,NYIS,NYIS,NY,True,solar,solar,America/New_York,914709
60115,SUN,eia_only,NYIS,NYIS,NY,True,solar,solar,America/New_York,914709
60116,SUN,eia_only,ISNE,ISNE,MA,True,solar,solar,America/New_York,911309
60117,SUN,eia_only,MISO,MISO,MI,True,solar,solar,America/Detroit,912909
60118,SUN,eia_only,MISO,MISO,MI,True,solar,solar,America/Detroit,912909
60119,WAT,eia_only,PSCO,PSCO,CO,True,hydro,hydro,America/Denver,916004
60120,NG,eia_only,CISO,CISO,CA,True,natural_gas,natural_gas,America/Los_Angeles,903905
60121,SUN,eia_only,DUK,DUK,NC,True,solar,solar,America/New_York,906909
60122,NG,cems_and_eia,ERCO,ERCO,TX,False,natural_gas,natural_gas,America/Chicago,
60123,SUN,eia_only,ERCO,ERCO,TX,False,solar,solar,America/Chicago,907709
60124,SUN,eia_only,FMPP,FMPP,FL,True,solar,solar,America/New_York,907909
60125,SUN,eia_only,HECO,HECO,HI,True,solar,solar,Pacific/Honolulu,910009
60126,WND,eia_only,PJM,PJM,OH,True,wind,wind,America/New_York,915712
60127,SUN,eia_only,PJM,PJM,VA,False,solar,solar,America/New_York,915709
60128,WND,eia_only,PJM,PJM,OH,True,wind,wind,America/New_York,915712
60129,SUN,eia_only,DUK,CPLE,NC,True,solar,solar,America/New_York,906909
60130,NG,eia_only,WACM,WACM,WY,True,natural_gas,natural_gas,America/Denver,919705
60131,SUN,eia_only,DUK,DUK,NC,True,solar,solar,America/New_York,906909
60132,WND,eia_only,PJM,PJM,WV,False,wind,wind,America/New_York,915712
60133,SUN,eia_only,DUK,CPLE,NC,True,solar,solar,America/New_York,906909
60134,SUN,eia_only,DUK,CPLE,NC,True,solar,solar,America/New_York,906909
60135,SUN,eia_only,DUK,CPLE,NC,True,solar,solar,America/New_York,906909
60136,SUN,eia_only,DUK,CPLE,NC,True,solar,solar,America/New_York,906909
60137,LFG,eia_only,PJM,PJM,KY,True,biomass,other,America/Chicago,915701
60142,SUN,eia_only,CISO,CISO,CA,True,solar,solar,America/Los_Angeles,903909
60143,WND,eia_only,PSCO,PSCO,CO,False,wind,wind,America/Denver,916012
60144,SUN,eia_only,DUK,CPLE,NC,True,solar,solar,America/New_York,906909
60145,WND,eia_only,GRIS,PNM,NM,False,wind,wind,America/Denver,909312
60146,SUN,eia_only,DUK,CPLE,NC,True,solar,solar,America/New_York,906909
60147,SUN,eia_only,DUK,CPLE,NC,True,solar,solar,America/New_York,906909
60149,SUN,eia_only,DUK,CPLE,NC,True,solar,solar,America/New_York,906909
60150,SUN,eia_only,NYIS,NYIS,NY,True,solar,solar,America/New_York,914709
